-0.578698762138809,-0.052027676826671
-0.57677368366781,-0.051917086173832
-0.575217120880281,-0.051874499562761
-0.574948131149983,-0.051836951294063
-0.574803403933094,-0.051778227341245
-0.57469915783457,-0.051711968124524
-0.573351379267303,-0.051609022913179
-0.573256596858175,-0.051513112935725
-0.57174545810681,-0.051458697534078
-0.570995459757408,-0.05134017854307
-0.568833009620069,-0.051293224186209
-0.567611719311681,-0.051252159771673
-0.567548359844612,-0.051196339300476
-0.566838768685511,-0.051163424888856
-0.566596731882838,-0.051172613199486
-0.56443214366572,-0.051095522992142
-0.564605761868024,-0.051021478474779
-0.563198332938037,-0.050980830777217
-0.561605266643917,-0.050968892986819
-0.560723714767522,-0.050960456145007
-0.559956009476969,-0.050914681431772
-0.558576283404962,-0.050889532114652
-0.557157192370285,-0.0508990655331
-0.556627715733319,-0.050897232694731
-0.556484042487504,-0.050902167305813
-0.556381957447026,-0.050905259781416
-0.556478581461113,-0.050902800213028
-0.555758723491265,-0.050943655976938
-0.555928528232346,-0.050967170618051
-0.555122558582591,-0.050982279662492
-0.55479442637327,-0.050971938207083
-0.553320106173974,-0.050956787328252
-0.551985074505892,-0.050918460618822
-0.553227204808133,-0.050857404789585
-0.553799308317775,-0.050798035831834
-0.553745326226096,-0.050785968521188
-0.553780781712504,-0.050870571364725
-0.553379275473594,-0.050875599447999
-0.553196530391432,-0.050888641505812
-0.553346969749642,-0.050811165974291
-0.552917815004573,-0.050824078065348
-0.553397513908427,-0.050743451170288
-0.553220722390191,-0.050571652584795
-0.55125330775434,-0.05052540346819
-0.550031792671142,-0.050532155518321
-0.55117468560795,-0.050419696541182
-0.548851341782489,-0.050408463159846
-0.546981863506068,-0.050387019839447
-0.547371243635234,-0.050251762724287
-0.547412056871762,-0.050211901752572
-0.546679558355088,-0.050207308678284
-0.545888800532119,-0.050212107544353
-0.547918821834987,-0.050032878285262
-0.552973710154897,-0.049520224949256
-0.557681963181857,-0.048961077839337
-0.561600588242416,-0.048280061999206
-0.566043100265601,-0.047764339186622
-0.569479078901844,-0.047324675173467
-0.572738199278273,-0.046892743063692
-0.574920342180036,-0.046454059789305
-0.576686991178771,-0.046102214157058
-0.58039025013035,-0.045496333357484
-0.582501201890112,-0.045109680042623
-0.58522561167513,-0.044716598500741
-0.587036477817397,-0.044352467702432
-0.590152681993038,-0.043845692268892
-0.591898733941818,-0.043471639533069
-0.593020439375225,-0.043330414781493
-0.595673714813024,-0.04292997760485
-0.595142611928983,-0.042894861951892
-0.597061915670308,-0.042368325542725
-0.601446636615784,-0.041819949957298
-0.604235256254827,-0.041465312413271
-0.606242000256008,-0.04116814824868
-0.60737604876152,-0.040881296474234
-0.610230962691962,-0.040464557072676
-0.609119345700577,-0.040390290187243
-0.608997300505157,-0.040176129120078
-0.61054459868002,-0.039945199649496
-0.61173040647123,-0.03969832870919
-0.612146406376967,-0.039561043742253
-0.613505981420846,-0.039426926362147
-0.612551408185227,-0.039343873828916
-0.612610081797132,-0.039231396845824
-0.613026668151151,-0.039112418767807
-0.612609210083859,-0.03897239781064
-0.61240956891371,-0.038907078239254
-0.613787147586265,-0.038800475405819
-0.613417478667901,-0.038710349210182
-0.613892565453957,-0.038553339861017
-0.613090279705969,-0.038573999874086
-0.614214327875357,-0.03840468407226
-0.61395717022737,-0.038440137959492
-0.614370188373079,-0.038354229921646
-0.615950273227026,-0.038077101485171
-0.615921878137056,-0.038012021809863
-0.614758575726276,-0.037879413812707
-0.614374069694351,-0.037775957294756
-0.613498475134516,-0.037652337347545
-0.613832961101316,-0.037623123713526
-0.613383910370037,-0.037583902782588
-0.612511048262973,-0.037492180779008
-0.611993546604786,-0.037440335613155
-0.611294511646166,-0.037338335840474
-0.609216004625643,-0.037383764903207
-0.609095339600122,-0.037328132283536
-0.608136169140672,-0.037236947389483
-0.60878070360909,-0.037110829370141
-0.608701359496961,-0.037029605262643
-0.609051130115615,-0.036888147118289
-0.609110729017119,-0.036786538583221
-0.609666583939175,-0.036725134767968
-0.610197836824887,-0.036631877425461
-0.61024596035848,-0.036586927159624
-0.608772503733878,-0.036546350677397
-0.608524545474866,-0.036494361064176
-0.60977224998586,-0.036402116790147
-0.610254082740948,-0.036322111374914
-0.61068642775072,-0.036232892828046
-0.609679886139333,-0.036186575028275
-0.608692747271179,-0.036168877610942
-0.607435277410616,-0.036156214080366
-0.606831951981528,-0.036138939733241
-0.606568415530561,-0.036189550313883
-0.605593004537144,-0.036181948229169
-0.605580621953418,-0.03618406269216
-0.604937092778905,-0.036380408626822
-0.604700498406909,-0.036299682500509
-0.605514224646491,-0.036420281154486
-0.604855867542247,-0.036452829941748
-0.604041315887896,-0.036501040395152
-0.603651527927633,-0.036583840762242
-0.603400953547471,-0.036519324355018
-0.603509610878264,-0.036518340222061
-0.602833137522332,-0.036648919655758
-0.602715063700566,-0.036557741246387
-0.602650842937047,-0.036636168013726
-0.601768667338604,-0.036678387159267
-0.601611601431341,-0.036716307750363
-0.601311808245457,-0.036759039976243
-0.600803150148153,-0.03678735304
-0.598903261689631,-0.03690977541012
-0.598733974706807,-0.036859710025324
-0.597106154296415,-0.036874900075628
-0.596063559462904,-0.036843837468527
-0.595849256073744,-0.036861733559845
-0.59545455862884,-0.036833465294478
-0.59558707311549,-0.036789378613668
-0.595968853112395,-0.036718265803519
-0.595770585526497,-0.036713657024253
-0.595183702690598,-0.036709185287868
-0.593703687974612,-0.036695009236016
-0.593054810525103,-0.036714685549283
-0.594448293886504,-0.036610974075204
-0.593584217453263,-0.036609377497814
-0.593200895305416,-0.036578789169946
-0.593737127343766,-0.036577742816827
-0.593608860140556,-0.03653850584188
-0.594100632195344,-0.036465603472095
-0.594236165700776,-0.036411881577984
-0.595335320310737,-0.036343160504331
-0.596125553313388,-0.036305204540037
-0.596169493769488,-0.036333577923481
-0.595701336421513,-0.036358984703197
-0.595762514789132,-0.036267446957151
-0.596348060911161,-0.036203275515802
-0.596950863695071,-0.036104967775855
-0.598003751548473,-0.036037258162904
-0.598014808956915,-0.036041021822165
-0.597261931829846,-0.035986551993233
-0.59564389877291,-0.036032102284681
-0.594525059222527,-0.036092903267726
-0.594884504276783,-0.036076371717349
-0.590272353446561,-0.0361802871743
-0.582493736471129,-0.036319043716691
-0.570312689078439,-0.036276405858215
-0.560063138028675,-0.036597371925613
-0.552657573935912,-0.036801447471692
-0.530642483358563,-0.041399956216025
-0.499598926080781,-0.038139695931329
-0.45178812381743,-0.039586227227181
-0.400798523702263,-0.041625444170695
-0.341802283184295,-0.041130673699587
-0.279518197541564,-0.043741778239001
-0.216385257973749,-0.049974273214498
-0.152547534720338,-0.053570034903877
-0.08975466444972,-0.055908042697642
-0.023500357517689,-0.060499913473971
0.034339840410828,-0.06288034658453
0.090452341211604,-0.065022359433673
0.150104401225471,-0.071412136247716
0.208447859087522,-0.077688926509033
0.265163036859767,-0.07827399002305
0.321566024135613,-0.085126084683235
0.37346667637398,-0.088326267507421
0.427322258315671,-0.090479032641926
0.48238035387175,-0.097216249696925
0.54103789640431,-0.096346589793541
0.594796325343718,-0.104238186478203
0.650432855722913,-0.104858942854607
0.702578939654507,-0.109452327769648
0.760223676483208,-0.118167715652081
0.808530029561704,-0.130077814927299
0.854388463764099,-0.150704680045263
0.90450141664045,-0.171215115717296
0.944593036051685,-0.194717462347942
0.985896825051594,-0.221427097967642
1.02589220151915,-0.255219999574537
1.05960395779547,-0.289293089002811
1.08891557663759,-0.320667387814683
1.11827100251473,-0.353509695688605
1.13773554257472,-0.389438404048754
1.15838788731201,-0.422868779329045
1.17673889079456,-0.458614655945573
1.18679616276866,-0.49516134814943
1.20107230674393,-0.533678038582478
1.20804932295331,-0.566462396284238
1.21585156076049,-0.60150569278238
1.22348702620283,-0.64584545327654
1.21898513840453,-0.676085778827057
1.2204800393636,-0.717033050769963
1.21780848441356,-0.755975752123635
1.21280157947525,-0.794246571454441
1.20337930745256,-0.831710641669136
1.19340678278079,-0.869296968368162
1.17933053274015,-0.899774385762698
1.16429166074951,-0.931083101656886
1.14964202168021,-0.961211824705936
1.13192454611716,-0.990790497226675
1.11851430149002,-1.01258799242387
1.09668774187569,-1.04034874416778
1.07598401093043,-1.07464886221644
1.0527681391233,-1.11672955155504
1.03208790606728,-1.1508509939833
1.0103064887016,-1.19467595061328
0.991511933995253,-1.22992698866537
0.970616029597281,-1.2709216402181
0.953192793902843,-1.30768353547216
0.932736716998593,-1.35068374808841
0.914881491695896,-1.39161315765299
0.88753650148787,-1.42602006295816
0.864843784976711,-1.45544417013472
0.839405563193007,-1.48549260784676
0.817656061775307,-1.51475051384887
0.78526178250408,-1.53882400853425
0.75532847478267,-1.56552994438927
0.732242676287984,-1.58856981390321
0.704564800624108,-1.60592742763526
0.667500615720507,-1.62643796270098
0.631388885385541,-1.64818054659401
0.593664563333791,-1.67188559908696
0.556484517511467,-1.69369568802763
0.519236910705154,-1.72033733925418
0.479747748960501,-1.74752095346199
0.44341727693316,-1.77256805005433
0.402466371194519,-1.79594478226396
0.364528674696264,-1.81731550048929
0.328940139452448,-1.83555530858774
0.2951993871511,-1.85272313382556
0.259295124050975,-1.86491928876795
0.223534983897381,-1.87630652501338
0.186902991529682,-1.88714852706532
0.145487200354873,-1.89703356189834
0.10556141046231,-1.90651660793923
0.059909147083904,-1.91880912665353
0.021172921337618,-1.92773419372937
-0.015849585905986,-1.93697327344974
-0.059378612689738,-1.94743138815628
-0.101705631256013,-1.95413570014192
-0.145173737947776,-1.96597327685052
-0.187654120553856,-1.97516320403596
-0.227730572178144,-1.98293315699608
-0.271290484300059,-1.99030103863295
-0.313624337246619,-1.99849483743451
-0.354697231002058,-2.00730186737792
-0.399282252836641,-2.01260081175427
-0.441088185750041,-2.01733237672918
-0.482712727572953,-2.02043101648458
-0.525015966889002,-2.01761369203327
-0.568537512312594,-2.01389597611164
-0.609568069630257,-2.00765851618373
-0.651275332262257,-2.00033487972898
-0.694748632469059,-1.98911280238298
-0.734256192604381,-1.97640627273055
-0.775573808685488,-1.96429555956178
-0.812336740645617,-1.94656138340941
-0.852432172966655,-1.92572610742964
-0.89061405232591,-1.9061556024606
-0.93068867814173,-1.88032863276234
-0.964526651424264,-1.85521544520538
-0.997856429862411,-1.82633167801935
-1.02891617637954,-1.79659035183052
-1.05388167594682,-1.77570605571711
-1.07956220306068,-1.74118145112333
-1.10046699782067,-1.71343063825645
-1.12073803299141,-1.68671406570964
-1.13541878540152,-1.65435810974321
-1.15424874014084,-1.61513387905574
-1.1669792186119,-1.57819120344523
-1.17749071410008,-1.54209911152852
-1.18700620361412,-1.49534902623293
-1.19130944577389,-1.45392217960846
-1.1956458331009,-1.40713067200064
-1.19018427231962,-1.36948305578369
-1.18782622058858,-1.32633406431445
-1.18861157582261,-1.28083479158708
-1.18174754178513,-1.24386612211528
-1.17736892261744,-1.20549493761372
-1.16875724149103,-1.15875567539844
-1.15851688204331,-1.1110863289042
-1.15130943869233,-1.06282241524531
-1.14411831888859,-1.01521717407894
-1.13496042079481,-0.965130090413973
-1.12994020671605,-0.911486693351721
-1.1202393346653,-0.856909304132043
-1.1106118417471,-0.813636634398224
-1.10279276825032,-0.766830267315902
